Date,Value,year,month_num,month_lab,name
200406,70.8,2004,6,Jun,Maryland
200407,75.5,2004,7,Jul,Maryland
200408,73.5,2004,8,Aug,Maryland
200409,68.7,2004,9,Sep,Maryland
200410,55.7,2004,10,Oct,Maryland
200411,48.3,2004,11,Nov,Maryland
200412,37.7,2004,12,Dec,Maryland
200501,33.9,2005,1,Jan,Maryland
200502,36.5,2005,2,Feb,Maryland
200503,39.7,2005,3,Mar,Maryland
200504,54.7,2005,4,Apr,Maryland
200505,58.7,2005,5,May,Maryland
200506,72.8,2005,6,Jun,Maryland
200507,77.6,2005,7,Jul,Maryland
200508,77,2005,8,Aug,Maryland
200509,71.1,2005,9,Sep,Maryland
200510,57.8,2005,10,Oct,Maryland
200511,48.5,2005,11,Nov,Maryland
200512,33.7,2005,12,Dec,Maryland
200601,41.1,2006,1,Jan,Maryland
200602,36.1,2006,2,Feb,Maryland
200603,44.3,2006,3,Mar,Maryland
200604,56.3,2006,4,Apr,Maryland
200605,62.1,2006,5,May,Maryland
200606,71.6,2006,6,Jun,Maryland
200607,77.6,2006,7,Jul,Maryland
200608,76.9,2006,8,Aug,Maryland
200609,65.3,2006,9,Sep,Maryland
200610,55,2006,10,Oct,Maryland
200611,49.1,2006,11,Nov,Maryland
200612,42.8,2006,12,Dec,Maryland
200701,38.5,2007,1,Jan,Maryland
200702,28.3,2007,2,Feb,Maryland
200703,44.9,2007,3,Mar,Maryland
200704,51.1,2007,4,Apr,Maryland
200705,64.6,2007,5,May,Maryland
200706,72.6,2007,6,Jun,Maryland
200707,75.4,2007,7,Jul,Maryland
200708,76.3,2007,8,Aug,Maryland
200709,69.6,2007,9,Sep,Maryland
200710,63.3,2007,10,Oct,Maryland
200711,45.6,2007,11,Nov,Maryland
200712,38.1,2007,12,Dec,Maryland
200801,35.7,2008,1,Jan,Maryland
200802,37.2,2008,2,Feb,Maryland
200803,44.8,2008,3,Mar,Maryland
200804,55.6,2008,4,Apr,Maryland
200805,60.4,2008,5,May,Maryland
200806,74.3,2008,6,Jun,Maryland
200807,76.2,2008,7,Jul,Maryland
200808,72.6,2008,8,Aug,Maryland
200809,68.8,2008,9,Sep,Maryland
200810,55.2,2008,10,Oct,Maryland
200811,44.4,2008,11,Nov,Maryland
200812,38.6,2008,12,Dec,Maryland
200901,29.3,2009,1,Jan,Maryland
200902,37.2,2009,2,Feb,Maryland
200903,43.1,2009,3,Mar,Maryland
200904,54.8,2009,4,Apr,Maryland
200905,63.4,2009,5,May,Maryland
200906,71,2009,6,Jun,Maryland
200907,73.5,2009,7,Jul,Maryland
200908,76.2,2009,8,Aug,Maryland
200909,66.4,2009,9,Sep,Maryland
200910,55.4,2009,10,Oct,Maryland
200911,49.6,2009,11,Nov,Maryland
200912,35.4,2009,12,Dec,Maryland
201001,32.2,2010,1,Jan,Maryland
201002,30.8,2010,2,Feb,Maryland
201003,47.4,2010,3,Mar,Maryland
201004,57.5,2010,4,Apr,Maryland
201005,65.7,2010,5,May,Maryland
201006,76.2,2010,6,Jun,Maryland
201007,79.1,2010,7,Jul,Maryland
201008,76.4,2010,8,Aug,Maryland
201009,70.2,2010,9,Sep,Maryland
201010,57.8,2010,10,Oct,Maryland
201011,46.1,2010,11,Nov,Maryland
201012,30.8,2010,12,Dec,Maryland
201101,29.6,2011,1,Jan,Maryland
201102,37.6,2011,2,Feb,Maryland
201103,43.7,2011,3,Mar,Maryland
201104,56.7,2011,4,Apr,Maryland
201105,65.8,2011,5,May,Maryland
201106,74,2011,6,Jun,Maryland
201107,79.6,2011,7,Jul,Maryland
201108,75.1,2011,8,Aug,Maryland
201109,69,2011,9,Sep,Maryland
201110,55.9,2011,10,Oct,Maryland
201111,49.5,2011,11,Nov,Maryland
201112,41.8,2011,12,Dec,Maryland
201201,37.4,2012,1,Jan,Maryland
201202,40.5,2012,2,Feb,Maryland
201203,52.7,2012,3,Mar,Maryland
201204,54.2,2012,4,Apr,Maryland
201205,67.7,2012,5,May,Maryland
201206,71.7,2012,6,Jun,Maryland
201207,79.8,2012,7,Jul,Maryland
201208,75.8,2012,8,Aug,Maryland
201209,67.8,2012,9,Sep,Maryland
201210,57.5,2012,10,Oct,Maryland
201211,42.6,2012,11,Nov,Maryland
201212,42.2,2012,12,Dec,Maryland
201301,36.3,2013,1,Jan,Maryland
201302,34.5,2013,2,Feb,Maryland
201303,39.7,2013,3,Mar,Maryland
201304,54.4,2013,4,Apr,Maryland
201305,62.8,2013,5,May,Maryland
201306,72.7,2013,6,Jun,Maryland
201307,77.8,2013,7,Jul,Maryland
201308,72.4,2013,8,Aug,Maryland
201309,66,2013,9,Sep,Maryland
201310,58.1,2013,10,Oct,Maryland
201311,43.3,2013,11,Nov,Maryland
201312,38.6,2013,12,Dec,Maryland
201401,27.8,2014,1,Jan,Maryland
201402,32.8,2014,2,Feb,Maryland
201403,38.2,2014,3,Mar,Maryland
201404,52.7,2014,4,Apr,Maryland
201405,64.2,2014,5,May,Maryland
201406,72.3,2014,6,Jun,Maryland
201407,74.7,2014,7,Jul,Maryland
201408,71.7,2014,8,Aug,Maryland
201409,68,2014,9,Sep,Maryland
201410,58.2,2014,10,Oct,Maryland
201411,42.7,2014,11,Nov,Maryland
201412,39.6,2014,12,Dec,Maryland
201501,30.7,2015,1,Jan,Maryland
201502,25.3,2015,2,Feb,Maryland
201503,39.4,2015,3,Mar,Maryland
201504,54,2015,4,Apr,Maryland
201505,67.6,2015,5,May,Maryland
201506,73,2015,6,Jun,Maryland
201507,75.9,2015,7,Jul,Maryland
201508,73.9,2015,8,Aug,Maryland
201509,70.8,2015,9,Sep,Maryland
201510,55.6,2015,10,Oct,Maryland
201511,50.5,2015,11,Nov,Maryland
201512,48.6,2015,12,Dec,Maryland
201601,32.1,2016,1,Jan,Maryland
201602,36.9,2016,2,Feb,Maryland
201603,49.4,2016,3,Mar,Maryland
201604,53.1,2016,4,Apr,Maryland
201605,60.9,2016,5,May,Maryland
201606,72.2,2016,6,Jun,Maryland
201607,78.4,2016,7,Jul,Maryland
201608,78,2016,8,Aug,Maryland
201609,71.5,2016,9,Sep,Maryland
201610,59.4,2016,10,Oct,Maryland
201611,47.7,2016,11,Nov,Maryland
201612,38,2016,12,Dec,Maryland
201701,38.3,2017,1,Jan,Maryland
201702,43.7,2017,2,Feb,Maryland
201703,43.1,2017,3,Mar,Maryland
201704,59.5,2017,4,Apr,Maryland
201705,62.2,2017,5,May,Maryland
201706,72.6,2017,6,Jun,Maryland
201707,77.4,2017,7,Jul,Maryland
201708,72.8,2017,8,Aug,Maryland
201709,68.3,2017,9,Sep,Maryland
201710,61.2,2017,10,Oct,Maryland
201711,45.8,2017,11,Nov,Maryland
201712,35.3,2017,12,Dec,Maryland
201801,31,2018,1,Jan,Maryland
201802,41.6,2018,2,Feb,Maryland
201803,39.3,2018,3,Mar,Maryland
201804,50.7,2018,4,Apr,Maryland
201805,68.8,2018,5,May,Maryland
201806,72.1,2018,6,Jun,Maryland
201807,76.2,2018,7,Jul,Maryland
201808,77.1,2018,8,Aug,Maryland
201809,72.7,2018,9,Sep,Maryland
201810,59,2018,10,Oct,Maryland
201811,43.4,2018,11,Nov,Maryland
201812,39.2,2018,12,Dec,Maryland
201901,34,2019,1,Jan,Maryland
201902,37.6,2019,2,Feb,Maryland
201903,42.1,2019,3,Mar,Maryland
201904,57.8,2019,4,Apr,Maryland
201905,67.3,2019,5,May,Maryland
201906,72.5,2019,6,Jun,Maryland
201907,78.6,2019,7,Jul,Maryland
201908,75.6,2019,8,Aug,Maryland
201909,71.4,2019,9,Sep,Maryland
201910,60.3,2019,10,Oct,Maryland
201911,42.6,2019,11,Nov,Maryland
201912,38.9,2019,12,Dec,Maryland
202001,39.1,2020,1,Jan,Maryland
202002,41,2020,2,Feb,Maryland
202003,49.3,2020,3,Mar,Maryland
202004,51.6,2020,4,Apr,Maryland
202005,60.5,2020,5,May,Maryland
202006,72.7,2020,6,Jun,Maryland
202007,80.1,2020,7,Jul,Maryland
202008,76.6,2020,8,Aug,Maryland
202009,67.3,2020,9,Sep,Maryland
202010,59,2020,10,Oct,Maryland
202011,50.9,2020,11,Nov,Maryland
202012,38.3,2020,12,Dec,Maryland
202101,35.4,2021,1,Jan,Maryland
202102,34.2,2021,2,Feb,Maryland
202103,47.2,2021,3,Mar,Maryland
202104,55,2021,4,Apr,Maryland
202105,62.2,2021,5,May,Maryland
202106,73.1,2021,6,Jun,Maryland
202107,77.2,2021,7,Jul,Maryland
202108,77.1,2021,8,Aug,Maryland
202109,69.6,2021,9,Sep,Maryland
202110,62.9,2021,10,Oct,Maryland
202111,44.4,2021,11,Nov,Maryland
202112,43.8,2021,12,Dec,Maryland
202201,30.9,2022,1,Jan,Maryland
202202,38.5,2022,2,Feb,Maryland
202203,46.6,2022,3,Mar,Maryland
202204,53.1,2022,4,Apr,Maryland
202205,64.6,2022,5,May,Maryland
202206,72.1,2022,6,Jun,Maryland
202207,77.7,2022,7,Jul,Maryland
202208,76.7,2022,8,Aug,Maryland
202209,68.5,2022,9,Sep,Maryland
202210,54.6,2022,10,Oct,Maryland
202211,48.8,2022,11,Nov,Maryland
202212,36.5,2022,12,Dec,Maryland
202301,42,2023,1,Jan,Maryland
202302,42.9,2023,2,Feb,Maryland
202303,45.1,2023,3,Mar,Maryland
202304,58,2023,4,Apr,Maryland
202305,60.9,2023,5,May,Maryland
202306,69.2,2023,6,Jun,Maryland
202307,78.1,2023,7,Jul,Maryland
202308,75,2023,8,Aug,Maryland
202309,69.5,2023,9,Sep,Maryland
202310,59.6,2023,10,Oct,Maryland
200001,23.5,2000,1,Jan,Massachusetts
200002,30.1,2000,2,Feb,Massachusetts
200003,40.6,2000,3,Mar,Massachusetts
200004,45.1,2000,4,Apr,Massachusetts
200005,56.4,2000,5,May,Massachusetts
200006,65.1,2000,6,Jun,Massachusetts
200007,67,2000,7,Jul,Massachusetts
200008,67,2000,8,Aug,Massachusetts
200009,60.2,2000,9,Sep,Massachusetts
200010,50.2,2000,10,Oct,Massachusetts
200011,40,2000,11,Nov,Massachusetts
200012,25,2000,12,Dec,Massachusetts
200101,24.6,2001,1,Jan,Massachusetts
200102,27.8,2001,2,Feb,Massachusetts
200103,32.5,2001,3,Mar,Massachusetts
200104,45.9,2001,4,Apr,Massachusetts
200105,57.8,2001,5,May,Massachusetts
200106,67.5,2001,6,Jun,Massachusetts
200107,67.2,2001,7,Jul,Massachusetts
200108,71.7,2001,8,Aug,Massachusetts
200109,61.9,2001,9,Sep,Massachusetts
200110,51.9,2001,10,Oct,Massachusetts
200111,44.4,2001,11,Nov,Massachusetts
200112,35.9,2001,12,Dec,Massachusetts
200201,32.4,2002,1,Jan,Massachusetts
200202,32.4,2002,2,Feb,Massachusetts
200203,37.1,2002,3,Mar,Massachusetts
200204,48.5,2002,4,Apr,Massachusetts
200205,54.6,2002,5,May,Massachusetts
200206,64,2002,6,Jun,Massachusetts
200207,71.4,2002,7,Jul,Massachusetts
200208,71.4,2002,8,Aug,Massachusetts
200209,64.4,2002,9,Sep,Massachusetts
200210,48.4,2002,10,Oct,Massachusetts
200211,39,2002,11,Nov,Massachusetts
200212,28.5,2002,12,Dec,Massachusetts
200301,19,2003,1,Jan,Massachusetts
200302,22.8,2003,2,Feb,Massachusetts
200303,34.5,2003,3,Mar,Massachusetts
200304,42.9,2003,4,Apr,Massachusetts
200305,54.2,2003,5,May,Massachusetts
200306,64,2003,6,Jun,Massachusetts
200307,71,2003,7,Jul,Massachusetts
200308,71.5,2003,8,Aug,Massachusetts
200309,62.6,2003,9,Sep,Massachusetts
200310,48.6,2003,10,Oct,Massachusetts
200311,42.8,2003,11,Nov,Massachusetts
200312,31.4,2003,12,Dec,Massachusetts
200401,17.3,2004,1,Jan,Massachusetts
200402,27.4,2004,2,Feb,Massachusetts
200403,36.6,2004,3,Mar,Massachusetts
200404,46.9,2004,4,Apr,Massachusetts
200405,58.5,2004,5,May,Massachusetts
200406,63.7,2004,6,Jun,Massachusetts
200407,69,2004,7,Jul,Massachusetts
200408,69,2004,8,Aug,Massachusetts
200409,62.4,2004,9,Sep,Massachusetts
200410,50,2004,10,Oct,Massachusetts
200411,40.6,2004,11,Nov,Massachusetts
200412,30,2004,12,Dec,Massachusetts
200501,23,2005,1,Jan,Massachusetts
200502,28.2,2005,2,Feb,Massachusetts
200503,31.2,2005,3,Mar,Massachusetts
200504,48,2005,4,Apr,Massachusetts
200505,51.5,2005,5,May,Massachusetts
200506,68.2,2005,6,Jun,Massachusetts
200507,71.4,2005,7,Jul,Massachusetts
200508,72.1,2005,8,Aug,Massachusetts
200509,64.8,2005,9,Sep,Massachusetts
200510,52.1,2005,10,Oct,Massachusetts
200511,42.2,2005,11,Nov,Massachusetts
200512,28,2005,12,Dec,Massachusetts
200601,32.9,2006,1,Jan,Massachusetts
200602,28.2,2006,2,Feb,Massachusetts
200603,35.4,2006,3,Mar,Massachusetts
200604,47.7,2006,4,Apr,Massachusetts
200605,56.1,2006,5,May,Massachusetts
200606,66.4,2006,6,Jun,Massachusetts
200607,73.3,2006,7,Jul,Massachusetts
200608,68.3,2006,8,Aug,Massachusetts
200609,60.3,2006,9,Sep,Massachusetts
200610,50,2006,10,Oct,Massachusetts
200611,45.8,2006,11,Nov,Massachusetts
200612,37,2006,12,Dec,Massachusetts
200701,29.9,2007,1,Jan,Massachusetts
200702,22.4,2007,2,Feb,Massachusetts
200703,34,2007,3,Mar,Massachusetts
200704,43.3,2007,4,Apr,Massachusetts
200705,58.4,2007,5,May,Massachusetts
200706,65.6,2007,6,Jun,Massachusetts
200707,70.1,2007,7,Jul,Massachusetts
200708,69.4,2007,8,Aug,Massachusetts
200709,63.3,2007,9,Sep,Massachusetts
200710,56,2007,10,Oct,Massachusetts
200711,38.7,2007,11,Nov,Massachusetts
200712,28.4,2007,12,Dec,Massachusetts
200801,28.2,2008,1,Jan,Massachusetts
200802,28.6,2008,2,Feb,Massachusetts
200803,34.6,2008,3,Mar,Massachusetts
200804,47.9,2008,4,Apr,Massachusetts
200805,54.2,2008,5,May,Massachusetts
200806,67.4,2008,6,Jun,Massachusetts
200807,72.4,2008,7,Jul,Massachusetts
200808,67.2,2008,8,Aug,Massachusetts
200809,62.4,2008,9,Sep,Massachusetts
200810,49.1,2008,10,Oct,Massachusetts
200811,39.9,2008,11,Nov,Massachusetts
200812,31.4,2008,12,Dec,Massachusetts
200901,19.8,2009,1,Jan,Massachusetts
200902,28.6,2009,2,Feb,Massachusetts
200903,35.3,2009,3,Mar,Massachusetts
200904,48.3,2009,4,Apr,Massachusetts
200905,57,2009,5,May,Massachusetts
200906,62.8,2009,6,Jun,Massachusetts
200907,67.6,2009,7,Jul,Massachusetts
200908,71,2009,8,Aug,Massachusetts
200909,59.8,2009,9,Sep,Massachusetts
200910,48.4,2009,10,Oct,Massachusetts
200911,45.3,2009,11,Nov,Massachusetts
200912,29,2009,12,Dec,Massachusetts
201001,25.9,2010,1,Jan,Massachusetts
201002,29.3,2010,2,Feb,Massachusetts
201003,41.4,2010,3,Mar,Massachusetts
201004,50.6,2010,4,Apr,Massachusetts
201005,60.3,2010,5,May,Massachusetts
201006,67.6,2010,6,Jun,Massachusetts
201007,74.1,2010,7,Jul,Massachusetts
201008,70.1,2010,8,Aug,Massachusetts
201009,64.6,2010,9,Sep,Massachusetts
201010,51.5,2010,10,Oct,Massachusetts
201011,41,2010,11,Nov,Massachusetts
201012,27.8,2010,12,Dec,Massachusetts
201101,22.4,2011,1,Jan,Massachusetts
201102,25.5,2011,2,Feb,Massachusetts
201103,35.4,2011,3,Mar,Massachusetts
201104,47.7,2011,4,Apr,Massachusetts
201105,58.5,2011,5,May,Massachusetts
201106,65.2,2011,6,Jun,Massachusetts
201107,72.8,2011,7,Jul,Massachusetts
201108,69.8,2011,8,Aug,Massachusetts
201109,64.9,2011,9,Sep,Massachusetts
201110,52.6,2011,10,Oct,Massachusetts
201111,45.4,2011,11,Nov,Massachusetts
201112,35.8,2011,12,Dec,Massachusetts
201201,30.4,2012,1,Jan,Massachusetts
201202,33.6,2012,2,Feb,Massachusetts
201203,44.1,2012,3,Mar,Massachusetts
201204,48.7,2012,4,Apr,Massachusetts
201205,60.4,2012,5,May,Massachusetts
201206,65,2012,6,Jun,Massachusetts
201207,73,2012,7,Jul,Massachusetts
201208,71.5,2012,8,Aug,Massachusetts
201209,61.9,2012,9,Sep,Massachusetts
201210,53.5,2012,10,Oct,Massachusetts
201211,39.2,2012,11,Nov,Massachusetts
201212,34.7,2012,12,Dec,Massachusetts
201301,27.5,2013,1,Jan,Massachusetts
201302,28.4,2013,2,Feb,Massachusetts
201303,34.9,2013,3,Mar,Massachusetts
201304,46.3,2013,4,Apr,Massachusetts
201305,57.7,2013,5,May,Massachusetts
201306,67,2013,6,Jun,Massachusetts
201307,75,2013,7,Jul,Massachusetts
201308,68,2013,8,Aug,Massachusetts
201309,60.8,2013,9,Sep,Massachusetts
201310,51.8,2013,10,Oct,Massachusetts
201311,38.8,2013,11,Nov,Massachusetts
201312,29.4,2013,12,Dec,Massachusetts
201401,23,2014,1,Jan,Massachusetts
201402,24.1,2014,2,Feb,Massachusetts
201403,29.1,2014,3,Mar,Massachusetts
201404,45.9,2014,4,Apr,Massachusetts
201405,57.2,2014,5,May,Massachusetts
201406,65.9,2014,6,Jun,Massachusetts
201407,71.2,2014,7,Jul,Massachusetts
201408,67.2,2014,8,Aug,Massachusetts
201409,62.3,2014,9,Sep,Massachusetts
201410,53.3,2014,10,Oct,Massachusetts
201411,38.8,2014,11,Nov,Massachusetts
201412,34.7,2014,12,Dec,Massachusetts
201501,21.8,2015,1,Jan,Massachusetts
201502,14.6,2015,2,Feb,Massachusetts
201503,29.3,2015,3,Mar,Massachusetts
201504,45.5,2015,4,Apr,Massachusetts
201505,61.8,2015,5,May,Massachusetts
201506,63.6,2015,6,Jun,Massachusetts
201507,71,2015,7,Jul,Massachusetts
201508,71.1,2015,8,Aug,Massachusetts
201509,66.2,2015,9,Sep,Massachusetts
201510,50.1,2015,10,Oct,Massachusetts
201511,44.7,2015,11,Nov,Massachusetts
201512,41.8,2015,12,Dec,Massachusetts
201601,28.5,2016,1,Jan,Massachusetts
201602,30.9,2016,2,Feb,Massachusetts
201603,41,2016,3,Mar,Massachusetts
201604,45,2016,4,Apr,Massachusetts
201605,57.2,2016,5,May,Massachusetts
201606,66.1,2016,6,Jun,Massachusetts
201607,72.6,2016,7,Jul,Massachusetts
201608,72.5,2016,8,Aug,Massachusetts
201609,64.6,2016,9,Sep,Massachusetts
201610,52.2,2016,10,Oct,Massachusetts
201611,42.2,2016,11,Nov,Massachusetts
201612,31,2016,12,Dec,Massachusetts
201701,31.5,2017,1,Jan,Massachusetts
201702,33,2017,2,Feb,Massachusetts
201703,31.5,2017,3,Mar,Massachusetts
201704,50.2,2017,4,Apr,Massachusetts
201705,55.2,2017,5,May,Massachusetts
201706,66,2017,6,Jun,Massachusetts
201707,70,2017,7,Jul,Massachusetts
201708,68,2017,8,Aug,Massachusetts
201709,65.1,2017,9,Sep,Massachusetts
201710,57.5,2017,10,Oct,Massachusetts
201711,40.3,2017,11,Nov,Massachusetts
201712,26.6,2017,12,Dec,Massachusetts
201801,24.5,2018,1,Jan,Massachusetts
201802,34.3,2018,2,Feb,Massachusetts
201803,34.8,2018,3,Mar,Massachusetts
201804,42.3,2018,4,Apr,Massachusetts
201805,60.8,2018,5,May,Massachusetts
201806,64.8,2018,6,Jun,Massachusetts
201807,73.3,2018,7,Jul,Massachusetts
201808,73.5,2018,8,Aug,Massachusetts
201809,65.2,2018,9,Sep,Massachusetts
201810,50.3,2018,10,Oct,Massachusetts
201811,37.8,2018,11,Nov,Massachusetts
201812,32.1,2018,12,Dec,Massachusetts
201901,25.9,2019,1,Jan,Massachusetts
201902,28.5,2019,2,Feb,Massachusetts
201903,33.7,2019,3,Mar,Massachusetts
201904,47.7,2019,4,Apr,Massachusetts
201905,55.3,2019,5,May,Massachusetts
201906,65.5,2019,6,Jun,Massachusetts
201907,73.8,2019,7,Jul,Massachusetts
201908,69.8,2019,8,Aug,Massachusetts
201909,62,2019,9,Sep,Massachusetts
201910,52.4,2019,10,Oct,Massachusetts
201911,37.4,2019,11,Nov,Massachusetts
201912,30.5,2019,12,Dec,Massachusetts
202001,32,2020,1,Jan,Massachusetts
202002,32.4,2020,2,Feb,Massachusetts
202003,40.2,2020,3,Mar,Massachusetts
202004,43.1,2020,4,Apr,Massachusetts
202005,56.2,2020,5,May,Massachusetts
202006,67.6,2020,6,Jun,Massachusetts
202007,74.6,2020,7,Jul,Massachusetts
202008,71.7,2020,8,Aug,Massachusetts
202009,62.8,2020,9,Sep,Massachusetts
202010,52.4,2020,10,Oct,Massachusetts
202011,44.7,2020,11,Nov,Massachusetts
202012,33.1,2020,12,Dec,Massachusetts
202101,28.8,2021,1,Jan,Massachusetts
202102,27.6,2021,2,Feb,Massachusetts
202103,38.3,2021,3,Mar,Massachusetts
202104,47.8,2021,4,Apr,Massachusetts
202105,57.6,2021,5,May,Massachusetts
202106,69.2,2021,6,Jun,Massachusetts
202107,69.8,2021,7,Jul,Massachusetts
202108,72.7,2021,8,Aug,Massachusetts
202109,64.8,2021,9,Sep,Massachusetts
202110,56.3,2021,10,Oct,Massachusetts
202111,40.8,2021,11,Nov,Massachusetts
202112,36,2021,12,Dec,Massachusetts
202201,23.5,2022,1,Jan,Massachusetts
202202,29.9,2022,2,Feb,Massachusetts
202203,38.1,2022,3,Mar,Massachusetts
202204,47,2022,4,Apr,Massachusetts
202205,59.8,2022,5,May,Massachusetts
202206,65.5,2022,6,Jun,Massachusetts
202207,73.3,2022,7,Jul,Massachusetts
202208,73.9,2022,8,Aug,Massachusetts
202209,62.4,2022,9,Sep,Massachusetts
202210,52.5,2022,10,Oct,Massachusetts
202211,44.6,2022,11,Nov,Massachusetts
202212,33.1,2022,12,Dec,Massachusetts
202301,35.3,2023,1,Jan,Massachusetts
202302,32.3,2023,2,Feb,Massachusetts
202303,37.6,2023,3,Mar,Massachusetts
202304,49.9,2023,4,Apr,Massachusetts
202305,56.2,2023,5,May,Massachusetts
202306,64.6,2023,6,Jun,Massachusetts
202307,74,2023,7,Jul,Massachusetts
202308,68.5,2023,8,Aug,Massachusetts
202309,64.6,2023,9,Sep,Massachusetts
202310,55.9,2023,10,Oct,Massachusetts
200001,19.3,2000,1,Jan,Michigan
200002,26.5,2000,2,Feb,Michigan
200003,38.8,2000,3,Mar,Michigan
200004,42.4,2000,4,Apr,Michigan
200005,56.6,2000,5,May,Michigan
200006,63.5,2000,6,Jun,Michigan
200007,66.1,2000,7,Jul,Michigan
200008,66.1,2000,8,Aug,Michigan
200009,58,2000,9,Sep,Michigan
200010,50.8,2000,10,Oct,Michigan
200011,36.2,2000,11,Nov,Michigan
200012,15.9,2000,12,Dec,Michigan
200101,23.4,2001,1,Jan,Michigan
200102,22.1,2001,2,Feb,Michigan
200103,29.4,2001,3,Mar,Michigan
200104,46.1,2001,4,Apr,Michigan
200105,57.2,2001,5,May,Michigan
200106,64.4,2001,6,Jun,Michigan
200107,68.4,2001,7,Jul,Michigan
200108,69.6,2001,8,Aug,Michigan
200109,57.7,2001,9,Sep,Michigan
200110,47.8,2001,10,Oct,Michigan
200111,43.6,2001,11,Nov,Michigan
200112,31.9,2001,12,Dec,Michigan
200201,27.5,2002,1,Jan,Michigan
200202,27.4,2002,2,Feb,Michigan
200203,27.4,2002,3,Mar,Michigan
200204,43.4,2002,4,Apr,Michigan
200205,49.7,2002,5,May,Michigan
200206,65.6,2002,6,Jun,Michigan
200207,72.4,2002,7,Jul,Michigan
200208,68,2002,8,Aug,Michigan
200209,63.3,2002,9,Sep,Michigan
200210,44.5,2002,10,Oct,Michigan
200211,33.7,2002,11,Nov,Michigan
200212,26,2002,12,Dec,Michigan
200301,16.7,2003,1,Jan,Michigan
200302,16.3,2003,2,Feb,Michigan
200303,29.3,2003,3,Mar,Michigan
200304,41.4,2003,4,Apr,Michigan
200305,52.8,2003,5,May,Michigan
200306,62.1,2003,6,Jun,Michigan
200307,67.8,2003,7,Jul,Michigan
200308,68.8,2003,8,Aug,Michigan
200309,59.5,2003,9,Sep,Michigan
200310,46.6,2003,10,Oct,Michigan
200311,37.7,2003,11,Nov,Michigan
200312,28.6,2003,12,Dec,Michigan
200401,14.3,2004,1,Jan,Michigan
200402,22.6,2004,2,Feb,Michigan
200403,34.5,2004,3,Mar,Michigan
200404,44.2,2004,4,Apr,Michigan
200405,53.8,2004,5,May,Michigan
200406,62,2004,6,Jun,Michigan
200407,66.4,2004,7,Jul,Michigan
200408,63.2,2004,8,Aug,Michigan
200409,63.3,2004,9,Sep,Michigan
200410,49,2004,10,Oct,Michigan
200411,38.2,2004,11,Nov,Michigan
200412,23.5,2004,12,Dec,Michigan
200501,18,2005,1,Jan,Michigan
200502,25.2,2005,2,Feb,Michigan
200503,27.3,2005,3,Mar,Michigan
200504,46.4,2005,4,Apr,Michigan
200505,52,2005,5,May,Michigan
200506,69.4,2005,6,Jun,Michigan
200507,70.4,2005,7,Jul,Michigan
200508,68.9,2005,8,Aug,Michigan
200509,63.7,2005,9,Sep,Michigan
200510,50.6,2005,10,Oct,Michigan
200511,37.5,2005,11,Nov,Michigan
200512,23.1,2005,12,Dec,Michigan
200601,29.9,2006,1,Jan,Michigan
200602,22.5,2006,2,Feb,Michigan
200603,32.4,2006,3,Mar,Michigan
200604,47.5,2006,4,Apr,Michigan
200605,56.1,2006,5,May,Michigan
200606,64.3,2006,6,Jun,Michigan
200607,71.4,2006,7,Jul,Michigan
200608,67.7,2006,8,Aug,Michigan
200609,57.3,2006,9,Sep,Michigan
200610,44.7,2006,10,Oct,Michigan
200611,38.9,2006,11,Nov,Michigan
200612,31.5,2006,12,Dec,Michigan
200701,24.1,2007,1,Jan,Michigan
200702,15.2,2007,2,Feb,Michigan
200703,34.8,2007,3,Mar,Michigan
200704,41.8,2007,4,Apr,Michigan
200705,57.8,2007,5,May,Michigan
200706,67.1,2007,6,Jun,Michigan
200707,68,2007,7,Jul,Michigan
200708,68.8,2007,8,Aug,Michigan
200709,61.8,2007,9,Sep,Michigan
200710,54.4,2007,10,Oct,Michigan
200711,35.2,2007,11,Nov,Michigan
200712,24.1,2007,12,Dec,Michigan
200801,22.8,2008,1,Jan,Michigan
200802,18.2,2008,2,Feb,Michigan
200803,27,2008,3,Mar,Michigan
200804,45.7,2008,4,Apr,Michigan
200805,51.2,2008,5,May,Michigan
200806,64.8,2008,6,Jun,Michigan
200807,68.3,2008,7,Jul,Michigan
200808,66.5,2008,8,Aug,Michigan
200809,60.6,2008,9,Sep,Michigan
200810,46.8,2008,10,Oct,Michigan
200811,35.7,2008,11,Nov,Michigan
200812,20.8,2008,12,Dec,Michigan
200901,12.6,2009,1,Jan,Michigan
200902,22.9,2009,2,Feb,Michigan
200903,31.6,2009,3,Mar,Michigan
200904,43.1,2009,4,Apr,Michigan
200905,53.7,2009,5,May,Michigan
200906,62.5,2009,6,Jun,Michigan
200907,63.5,2009,7,Jul,Michigan
200908,65.4,2009,8,Aug,Michigan
200909,60.8,2009,9,Sep,Michigan
200910,44.6,2009,10,Oct,Michigan
200911,41,2009,11,Nov,Michigan
200912,23.6,2009,12,Dec,Michigan
201001,21.3,2010,1,Jan,Michigan
201002,23.1,2010,2,Feb,Michigan
201003,37.6,2010,3,Mar,Michigan
201004,49,2010,4,Apr,Michigan
201005,58.3,2010,5,May,Michigan
201006,64.9,2010,6,Jun,Michigan
201007,71.4,2010,7,Jul,Michigan
201008,70.7,2010,8,Aug,Michigan
201009,58.1,2010,9,Sep,Michigan
201010,49.9,2010,10,Oct,Michigan
201011,37.8,2010,11,Nov,Michigan
