BAND,EVENT_DATE,EVENT_YEAR,EVENT_MONTH,LAT_DD,LON_DD
B97815091991,02/05/2021,2021,2,40.06544,-74.62724
B57855767465,02/09/2021,2021,2,39.6515,-75.32825
B57965911511,02/13/2021,2021,2,39.63004,-75.29789
B57855455155,02/15/2021,2021,2,39.45845,-74.41626
B17965911501,02/18/2021,2021,2,39.58631,-75.1874
B77965907607,02/22/2021,2021,2,39.6515,-75.36575
B67865566425,02/23/2021,2021,2,39.37328,-75.37589
B08025136735,02/24/2021,2021,2,39.59228,-75.44065
B67865568105,02/27/2021,2021,2,40.17789,-74.58349
B97965970447,03/01/2021,2021,3,39.6515,-75.32825
B77815701285,03/06/2021,2021,3,39.44384,-74.41145
B27855482224,03/06/2021,2021,3,39.51567,-74.43265
B07815730143,03/06/2021,2021,3,39.45845,-74.41626
B07815095039,03/06/2021,2021,3,39.44272,-74.41181
B27865572785,03/06/2021,2021,3,39.51567,-74.43265
B57865566996,03/06/2021,2021,3,39.45845,-74.41626
B47855455405,03/06/2021,2021,3,39.51567,-74.43265
B67865568105,03/07/2021,2021,3,39.9878,-74.67338
B77865566485,03/08/2021,2021,3,40.66288,-75.0432
B87865561697,03/08/2021,2021,3,40.66288,-75.0432
B57815712357,03/08/2021,2021,3,40.11511,-74.63932
B07815730073,03/10/2021,2021,3,40.53871,-74.9625
B87855483414,03/11/2021,2021,3,39.45845,-74.41626
B57855480745,03/19/2021,2021,3,40.73196,-75.11122
B47855480208,03/24/2021,2021,3,39.45845,-74.41626
B57855480745,03/26/2021,2021,3,40.74696,-75.1
B77815704884,03/27/2021,2021,3,39.45845,-74.41626
B87855482618,03/27/2021,2021,3,39.45845,-74.41626
B57855480105,11/30/2021,2021,11,39.45845,-74.41626
B97855459745,11/30/2021,2021,11,39.45845,-74.41626
B97855459745,12/04/2021,2021,12,39.45845,-74.41626
B07815730143,12/04/2021,2021,12,39.45845,-74.41626
B57865566996,12/05/2021,2021,12,39.47197,-74.42579
B87855484694,12/05/2021,2021,12,39.45845,-74.41626
B87855484694,12/12/2021,2021,12,39.45845,-74.41626
B47855495645,12/15/2021,2021,12,39.45659,-74.40905
B67965932022,12/17/2021,2021,12,39.58896,-75.21489
B67965906709,12/18/2021,2021,12,39.47314,-74.4282
B27865572785,12/18/2021,2021,12,39.47334,-74.42811
B77855458485,12/18/2021,2021,12,39.47367,-74.42614
B57865566996,12/18/2021,2021,12,39.47433,-74.4294
B77965395609,12/20/2021,2021,12,39.45845,-74.41626
B77855452087,12/20/2021,2021,12,39.45845,-74.41626
B47855480208,12/20/2021,2021,12,39.45845,-74.41626
B77855452087,12/23/2021,2021,12,39.45845,-74.41626
B27865572785,12/23/2021,2021,12,39.45845,-74.41626
B07815730143,12/23/2021,2021,12,39.45845,-74.41626
B47855480208,12/24/2021,2021,12,39.46799,-74.42124
B77855452087,12/26/2021,2021,12,39.45845,-74.41626
B87855483414,12/27/2021,2021,12,39.45813,-74.41263
B07815730143,12/28/2021,2021,12,39.4669,-74.42227
B67965932022,12/28/2021,2021,12,39.57916,-75.24729
B77815701285,12/29/2021,2021,12,39.45845,-74.41626
B87855483414,12/29/2021,2021,12,39.45845,-74.41626
B27855482224,12/29/2021,2021,12,39.45845,-74.41626
B97855459745,12/29/2021,2021,12,39.41012,-74.32722
B28025521148,12/30/2021,2021,12,39.46667,-74.42022
B57855456055,12/30/2021,2021,12,39.45845,-74.41626
B77815701285,12/30/2021,2021,12,39.45845,-74.41626
B87855483414,12/30/2021,2021,12,39.45845,-74.41626
B47855480208,12/30/2021,2021,12,39.47303,-74.42297
B28025521148,12/31/2021,2021,12,39.45845,-74.41626
B77815701285,01/02/2022,2022,1,39.4517,-74.40691
B77855458485,01/02/2022,2022,1,39.4672,-74.42383
B27865572785,01/02/2022,2022,1,39.45845,-74.41626
B77855452087,01/06/2022,2022,1,39.46137,-74.41369
B27855496239,01/08/2022,2022,1,39.55285,-75.41487
B17815701101,01/12/2022,2022,1,40.66312,-75.04156
B77855458485,01/12/2022,2022,1,39.45845,-74.41626
B67865562187,01/13/2022,2022,1,40.73437,-75.10458
B57855456055,01/13/2022,2022,1,39.45845,-74.41626
B17815022582,01/17/2022,2022,1,40.64589,-75.17371
B57855457257,01/18/2022,2022,1,40.65395,-75.17209
B87865561856,01/18/2022,2022,1,40.65395,-75.17209
B17815701300,01/18/2022,2022,1,40.65395,-75.17209
B57855452035,01/19/2022,2022,1,39.39226,-75.34823
B47855484548,01/19/2022,2022,1,39.41012,-74.36459
B07855480385,01/21/2022,2022,1,39.62049,-75.4292
B17815701101,01/21/2022,2022,1,40.69593,-75.01017
B77965395609,01/24/2022,2022,1,39.45845,-74.41626
B07815730143,01/26/2022,2022,1,39.44573,-74.41901
B87855483414,01/27/2022,2022,1,39.45605,-74.42948
B57855455155,01/27/2022,2022,1,39.6365,-75.41283
B57865574685,01/27/2022,2022,1,39.6365,-75.41283
B47855482924,01/27/2022,2022,1,39.6365,-75.41283
B28025521148,01/53/2022,2022,1,39.45845,-74.41626
B47855482924,02/06/2022,2022,2,39.640860000000004,-75.43509
B47855495645,02/08/2022,2022,2,39.45845,-74.41626
B57855456055,02/13/2022,2022,2,39.45845,-74.41626
B47855495645,02/13/2022,2022,2,39.45845,-74.41626
B17815730907,02/14/2022,2022,2,40.64546,-75.1709
B57855480105,02/16/2022,2022,2,39.45845,-74.41626
B87855484694,02/16/2022,2022,2,39.45845,-74.41626
B57855494745,02/21/2022,2022,2,39.39068,-75.35976
B67855764537,02/21/2022,2022,2,40.96894,-74.79961
B57855452035,02/21/2022,2022,2,39.39068,-75.35976
B28025521148,02/21/2022,2022,2,39.45845,-74.41626
B07855480385,02/23/2022,2022,2,39.6515,-75.32825
B87815730097,02/24/2022,2022,2,40.66601,-75.04841
B28025521148,02/25/2022,2022,2,39.45845,-74.41626
B47855455405,02/25/2022,2022,2,39.45845,-74.41626
B67965906709,02/27/2022,2022,2,39.45845,-74.41626
B87855484694,03/02/2022,2022,3,39.45845,-74.41626
B47855480208,03/02/2022,2022,3,39.45845,-74.41626
B97855459745,03/02/2022,2022,3,39.45845,-74.41626
B87815730097,03/03/2022,2022,3,40.68282,-75.06014
B17815022582,03/09/2022,2022,3,39.9545,-74.72186
B97855459745,03/17/2022,2022,3,39.45845,-74.41626
B87855484694,03/17/2022,2022,3,39.45845,-74.41626
B77855458485,03/18/2022,2022,3,39.45845,-74.41626
B47855480208,03/18/2022,2022,3,39.45845,-74.41626
B47855495645,03/18/2022,2022,3,39.45845,-74.41626
B77855452087,03/18/2022,2022,3,39.45845,-74.41626
B07815730143,03/18/2022,2022,3,39.45845,-74.41626
B57865566996,03/18/2022,2022,3,39.45845,-74.41626
B47855495645,03/19/2022,2022,3,39.46547,-74.41832
B47855480208,03/25/2022,2022,3,39.47204,-74.42398
B58715508600,03/26/2001,2001,3,42.75,-76.75
B78475666667,03/28/2001,2001,3,44.91667,-73.41667
B68475861674,02/11/2002,2002,2,40.75,-73.75
B68475861674,03/14/2002,2002,3,40.75,-73.75
B48475054624,03/28/2002,2002,3,43.08333,-75.91667
B68475666616,03/28/2002,2002,3,43.08333,-75.91667
B78475736203,11/21/2002,2002,11,42.75,-74.58333
B08475091038,11/21/2002,2002,11,42.75,-74.58333
B38495330844,03/16/2003,2003,3,40.58333,-73.75
B68475861674,03/23/2003,2003,3,40.58333,-73.75
B38495330844,03/29/2003,2003,3,40.58333,-73.75
B58475091070,04/06/2003,2003,4,43.08333,-75.58333
B98495330743,04/06/2003,2003,4,43.08333,-75.58333
B78475788104,05/13/2003,2003,5,42.08333,-75.41667
B38495330844,11/09/2003,2003,11,40.58333,-73.91667
B38495933264,11/09/2003,2003,11,40.58333,-73.91667
B98495933915,11/18/2003,2003,11,40.58333,-73.91667
B38495933264,12/12/2003,2003,12,40.75,-73.91667
B18495385115,12/16/2003,2003,12,40.58333,-73.91667
B68475861674,02/28/2004,2004,2,40.58333,-73.75
B38495933264,02/29/2004,2004,2,40.58333,-73.91667
B38495330844,02/29/2004,2004,2,40.58333,-73.91667
B38495336459,03/18/2004,2004,3,43.08333,-76.91667
B68475861674,03/21/2004,2004,3,40.58333,-73.75
B68475861674,03/26/2004,2004,3,40.75,-73.91667
B78475087145,05/07/2004,2004,5,43.25,-76.25
B38495330844,11/14/2004,2004,11,40.58333,-73.75
B88715862448,11/28/2004,2004,11,44.75,-73.41667
B18475861744,04/05/2005,2005,4,42.75,-76.41667
B88475861441,05/30/2005,2005,5,43.08333,-73.75
B48475787938,10/08/2005,2005,10,44.91667,-73.41667
B48495306015,10/12/2005,2005,10,44.91667,-73.41667
B98495907889,10/14/2005,2005,10,41.25,-74.41667
B58495347557,10/20/2005,2005,10,42.08333,-76.08333
B78475732983,11/20/2005,2005,11,42.91667,-75.25
B68235164134,12/04/2005,2005,12,42.91667,-75.91667
B48495216571,02/11/2006,2006,2,42.79043,-77.2363
B28495216842,03/05/2006,2006,3,42.91667,-76.75
B98495200665,03/05/2006,2006,3,42.91667,-76.75
B38495330844,04/03/2006,2006,4,40.7001,-73.79958
B68495336063,10/29/2006,2006,10,44.75,-73.41667
B88215037285,11/02/2008,2008,11,42.91667,-76.75
B48495311378,10/25/2009,2009,10,43.08333,-73.58333
B88215819045,03/23/2010,2010,3,44.58333,-73.41667
B08475089035,03/27/2010,2010,3,45.08333,-73.41667
B18495385115,11/14/2010,2010,11,40.58333,-73.75
B58105378758,03/05/2011,2011,3,41.25,-74.58333
B78165709755,03/07/2011,2011,3,40.58333,-73.75
B48105304383,03/10/2011,2011,3,42.25,-76.75
B48105304383,03/11/2011,2011,3,42.58333,-76.91667
B28235164251,03/12/2011,2011,3,42.75,-77.08333
B08165077646,03/12/2011,2011,3,40.58333,-73.75
B08165700068,03/12/2011,2011,3,43.0215,-76.73629
B08165077646,03/19/2011,2011,3,40.58333,-73.91667
B08165077646,03/20/2011,2011,3,40.58333,-73.91667
B18495385115,04/02/2011,2011,4,40.61611,-73.8325
B08165077646,04/02/2011,2011,4,40.61611,-73.8325
B78165709755,11/29/2011,2011,11,40.58333,-73.75
B88165008860,02/27/2012,2012,2,42.91667,-76.75
B58025113635,02/27/2012,2012,2,42.91667,-76.75
B58165068671,02/27/2012,2012,2,42.91667,-76.75
B08025556335,03/07/2012,2012,3,43.58333,-76.08333
B38495315005,03/12/2012,2012,3,43.75,-76.08333
B58165033630,12/13/2012,2012,12,42.97419,-75.30096
B58215985342,12/15/2012,2012,12,42.97419,-75.30096
B98025591815,12/15/2012,2012,12,42.97419,-75.30096
B38025137733,03/09/2013,2013,3,42.88186,-76.74546
B77965605926,03/09/2013,2013,3,42.89788,-77.1118
B58495909639,03/12/2013,2013,3,43.09872,-76.8694
B58105378758,03/18/2013,2013,3,42.86173,-76.57411
B58025525245,03/22/2013,2013,3,42.90016,-77.66847
B68165745866,03/22/2013,2013,3,42.90016,-77.66847
B08165031081,03/26/2013,2013,3,42.90349,-77.67018
B88165008808,03/26/2013,2013,3,42.99273,-76.38855
B58025525245,03/26/2013,2013,3,42.90349,-77.67018
B58025136035,10/25/2013,2013,10,44.76352,-73.39121
B18215985548,11/07/2013,2013,11,44.77572,-73.39396
B28165702627,11/07/2013,2013,11,44.77498,-73.39361
B58025136035,11/08/2013,2013,11,44.775,-73.4
B98165069185,11/08/2013,2013,11,44.775,-73.4
B67965601621,11/08/2013,2013,11,44.775,-73.4
B67965601621,11/11/2013,2013,11,44.73944,-73.40583
B58025525475,11/15/2013,2013,11,44.775,-73.4
B58025558555,11/15/2013,2013,11,44.775,-73.4
B18165708650,11/15/2013,2013,11,44.775,-73.4
B18215953221,11/15/2013,2013,11,44.775,-73.4
B18215985548,11/15/2013,2013,11,44.775,-73.4
B28165702627,11/15/2013,2013,11,44.78,-73.38611
B77965601847,11/28/2013,2013,11,40.61665,-73.81983
B67965601621,11/29/2013,2013,11,44.73557,-73.40346
B77965601847,12/04/2013,2013,12,40.61652,-73.82069
B78165709755,12/04/2013,2013,12,40.61626,-73.82077
B77965601847,03/20/2014,2014,3,40.61483,-73.8418
B78165709755,03/20/2014,2014,3,40.59622,-73.82902
B58025555555,03/22/2014,2014,3,42.02494,-73.85893
B58025555555,03/23/2014,2014,3,42.02217,-73.85959
B58215986112,03/23/2014,2014,3,42.87166,-76.9731
B98025591815,03/23/2014,2014,3,43.01923,-76.72245
B28025528052,03/23/2014,2014,3,43.01923,-76.72245
B58215986112,03/24/2014,2014,3,42.86896,-76.97774
B28215984974,03/30/2014,2014,3,43.73285,-76.13604
B17965386158,11/05/2014,2014,11,44.86667,-73.39444
B48475626176,11/05/2014,2014,11,44.86667,-73.39444
B58165746034,11/05/2014,2014,11,44.86667,-73.39444
B28025527577,11/09/2014,2014,11,44.78072,-73.40929
B28025527577,11/15/2014,2014,11,44.78129,-73.39107
B58165746034,11/15/2014,2014,11,44.78129,-73.39107
B18105362012,11/15/2014,2014,11,44.8381,-73.40402
B77965395767,11/23/2014,2014,11,44.88133,-73.37887
B58165762115,11/25/2014,2014,11,44.79621,-73.39162
B87965386376,11/28/2014,2014,11,44.89626,-73.4137
B58025136035,12/29/2014,2014,12,42.87596,-77.6362
B77965601847,03/12/2015,2015,3,40.60316,-73.82041
B08165031081,03/22/2015,2015,3,42.76755,-76.97774
B58165014558,03/22/2015,2015,3,42.99081,-78.05147
B78165745008,03/25/2015,2015,3,43.06849,-78.1001
B58025555555,03/26/2015,2015,3,43.34463,-77.95535
B97965973883,03/28/2015,2015,3,43.14561,-78.5503
B97965973883,10/22/2015,2015,10,44.91957,-73.38382
B97965911247,11/01/2015,2015,11,44.83694,-74.28472
B57965382915,11/03/2015,2015,11,44.77422,-73.39244
B77965902089,11/05/2015,2015,11,44.77398,-73.39647
B58165033630,11/05/2015,2015,11,44.78129,-73.39107
B57965913795,11/07/2015,2015,11,44.83672,-73.40753
B77965966806,11/07/2015,2015,11,44.82893,-73.40101
B17965911571,11/07/2015,2015,11,44.82869,-73.40101
B28025527577,11/07/2015,2015,11,44.82358,-73.3962
B17965911571,11/08/2015,2015,11,44.77401,-73.39723
B77965902089,11/08/2015,2015,11,44.77474,-73.39499
B18105362012,11/09/2015,2015,11,44.73928,-73.40584
B18165011451,11/14/2015,2015,11,44.73928,-73.40584
B77965395767,11/14/2015,2015,11,44.73928,-73.40584
B28025521148,11/15/2015,2015,11,44.73928,-73.40584
B77965395767,11/15/2015,2015,11,44.73556,-73.40306
B58025558555,11/15/2015,2015,11,44.73928,-73.40584
B77965935689,11/26/2015,2015,11,44.83649,-74.28591
B98165069185,12/07/2015,2015,12,44.8381,-73.40402
B18165708650,12/08/2015,2015,12,44.85829,-73.39632
B88165033443,12/08/2015,2015,12,44.85829,-73.39632
B97965910687,12/12/2015,2015,12,44.83624,-73.40564
B67965933386,12/12/2015,2015,12,44.83624,-73.40564
B28215003770,12/14/2015,2015,12,44.91872,-73.43597
B58165033630,12/24/2015,2015,12,44.82583,-73.39624
B68165788505,12/24/2015,2015,12,44.82856,-73.39569
B77965902089,12/24/2015,2015,12,43.02087,-76.7406
B88165786886,12/26/2015,2015,12,44.82739,-73.3924
B97965970447,12/26/2015,2015,12,44.82739,-73.3924
B17965911501,12/26/2015,2015,12,44.86205,-73.34186
B67965918989,01/03/2016,2016,1,42.95765,-76.94116
B18105104330,01/19/2016,2016,1,42.90649,-77.11713
B97965973883,02/20/2016,2016,2,42.81424,-76.80912
B87965969837,02/20/2016,2016,2,42.79895,-77.01215
B97965911247,10/26/2016,2016,10,44.78129,-73.39107
B17965349113,10/26/2016,2016,10,44.87239,-73.38864
B57965970439,11/07/2016,2016,11,44.84138,-73.40655
B87865836816,11/09/2016,2016,11,44.87165,-73.38937
B57965970439,11/10/2016,2016,11,44.86393,-73.38875
B97965288177,11/10/2016,2016,11,44.87117,-73.38915
B97965357373,11/10/2016,2016,11,44.86393,-73.38875
B28165702627,11/12/2016,2016,11,44.83636,-74.28582
B97965289997,11/12/2016,2016,11,44.83636,-74.28582
B97965618659,11/13/2016,2016,11,44.83107,-73.39688
B67965240745,11/13/2016,2016,11,44.83636,-74.28574
B97965911247,11/13/2016,2016,11,44.83636,-74.28574
B98215959009,11/13/2016,2016,11,44.83107,-73.39688
B97965631931,11/13/2016,2016,11,44.83107,-73.39688
B57965970439,11/13/2016,2016,11,44.94497,-73.3804
B67965246625,11/16/2016,2016,11,44.81432,-73.43562
B97965631931,11/16/2016,2016,11,44.81432,-73.43562
B97965618659,11/16/2016,2016,11,44.81432,-73.43562
B58165033630,11/16/2016,2016,11,44.81432,-73.43562
B57965359555,11/19/2016,2016,11,44.83618,-74.28582
B28025527577,11/19/2016,2016,11,44.78337,-73.39124
B78025527742,11/19/2016,2016,11,44.86923,-73.39203
B07965240787,11/19/2016,2016,11,44.83618,-74.28582
B77965935689,11/19/2016,2016,11,44.83618,-74.28582
B57965357175,12/17/2016,2016,12,44.77087,-73.47175
B77965601847,12/30/2016,2016,12,40.61483,-73.8418
B77965289927,01/26/2017,2017,1,41.29787,-74.49775
B68165747948,03/04/2017,2017,3,42.9354,-76.36396
B57965919316,03/05/2017,2017,3,43.16562,-76.49731
B77965902007,03/10/2017,2017,3,42.81937,-76.87895
B77965902089,03/17/2017,2017,3,42.71252,-76.70479
B97965381051,03/17/2017,2017,3,42.72954,-77.24721
B57965965796,03/17/2017,2017,3,42.95535,-76.0505
B67965906786,03/19/2017,2017,3,44.90424,-73.43597
B28025528052,03/19/2017,2017,3,42.90479,-76.88245
B77965357986,03/23/2017,2017,3,42.76047,-76.64986
B67965246625,03/25/2017,2017,3,42.8913,-75.89644
B97965248814,03/25/2017,2017,3,42.99552,-76.66981
B78105362712,03/25/2017,2017,3,42.83979,-76.69328
B67965240745,10/15/2017,2017,10,44.83618,-74.28582
B57965382915,11/03/2017,2017,11,44.87212,-73.42551
B67965240745,11/10/2017,2017,11,44.837,-74.28614
B18105362012,11/12/2017,2017,11,44.77094,-73.40102
B77965601847,12/20/2017,2017,12,40.61693,-73.82047
B17815701101,12/20/2017,2017,12,40.6169,-73.82017
B57865508357,02/24/2018,2018,2,43.02116,-76.73123
B47865568478,02/24/2018,2018,2,43.02116,-76.73123
B97965289997,02/28/2018,2018,2,43.03481,-76.77345
B87865572655,02/28/2018,2018,2,43.03481,-76.77345
B97865576957,02/28/2018,2018,2,43.03481,-76.77345
B87865568977,03/03/2018,2018,3,44.34978,-74.98291
B57865502127,03/03/2018,2018,3,44.34978,-74.98291
B27965285886,03/03/2018,2018,3,44.34978,-74.98291
B67865575226,03/06/2018,2018,3,42.82473,-76.83357
B87865566975,03/10/2018,2018,3,43.00739,-77.29513
B77965601847,03/11/2018,2018,3,40.61483,-73.8418
B07815701898,03/11/2018,2018,3,44.98643,-73.42612
B07865508610,03/12/2018,2018,3,42.87971,-76.74165
B57965285078,03/12/2018,2018,3,42.87971,-76.74165
B77965289927,03/12/2018,2018,3,42.88013,-76.74303
B17815701300,03/12/2018,2018,3,42.88013,-76.74303
B88495311841,03/15/2018,2018,3,42.77906,-76.84862
B77965901921,03/22/2018,2018,3,42.91937,-76.99025
B08165016448,03/23/2018,2018,3,42.87795,-76.7447
B67865830665,03/23/2018,2018,3,42.87795,-76.7447
B67865578665,03/25/2018,2018,3,42.881,-76.74479
B18215980348,03/25/2018,2018,3,42.881,-76.74479
B28025528850,03/26/2018,2018,3,42.881,-76.74479
B77865570055,03/26/2018,2018,3,42.88078,-76.74507
B77865560000,03/26/2018,2018,3,42.88078,-76.74507
B58165732672,03/26/2018,2018,3,42.881,-76.74479
B67865508820,03/26/2018,2018,3,42.881,-76.74479
B67965240745,03/26/2018,2018,3,42.881,-76.74479
B97965967616,03/26/2018,2018,3,42.881,-76.74479
B68165774107,04/18/2018,2018,4,42.90907,-76.806
B57965965796,10/22/2018,2018,10,44.95365,-73.3618
B77965357986,10/25/2018,2018,10,44.94934,-73.37592
B57855764274,10/25/2018,2018,10,44.94934,-73.37592
B47965284868,10/25/2018,2018,10,44.94934,-73.37592
B38025137651,10/27/2018,2018,10,44.83618,-74.28574
B57865568046,10/27/2018,2018,10,44.87146,-73.38887
B07815095809,10/27/2018,2018,10,44.87146,-73.38887
B77965935689,10/27/2018,2018,10,44.83618,-74.28574
B57855764274,10/29/2018,2018,10,44.9432,-73.38301
B77815097661,10/29/2018,2018,10,44.9432,-73.38301
B77965935689,11/10/2018,2018,11,44.83625,-74.28583
B07965240787,11/10/2018,2018,11,44.83625,-74.28583
B67965240745,11/11/2018,2018,11,44.83625,-74.28583
B67865508820,11/19/2018,2018,11,44.78002,-73.41173
B07815730780,11/20/2018,2018,11,44.75662,-73.4234
B97965966127,11/21/2018,2018,11,44.73928,-73.40584
B97965912605,03/03/2019,2019,3,40.61525,-73.83192
B47865568478,03/09/2019,2019,3,42.80671,-77.03203
B57865508357,03/09/2019,2019,3,42.80671,-77.03203
B07815701898,03/09/2019,2019,3,42.80671,-77.03203
B87865502655,03/15/2019,2019,3,43.07741,-76.7127
B97965280652,03/16/2019,2019,3,43.01554,-76.72007
B77855764368,03/16/2019,2019,3,43.01491,-76.72351
B87855764974,03/20/2019,2019,3,42.93251,-76.95377
B87855764974,03/23/2019,2019,3,42.98229,-76.75523
B08165006216,03/24/2019,2019,3,42.89807,-76.74925
B77815701160,03/24/2019,2019,3,42.89644,-76.74925
B57865574685,03/24/2019,2019,3,42.89644,-76.74925
B17865561665,03/24/2019,2019,3,42.89644,-76.74925
B77965907607,03/24/2019,2019,3,42.89644,-76.74925
B77815712121,03/24/2019,2019,3,42.89644,-76.74925
B17815022341,03/24/2019,2019,3,42.89644,-76.74925
B77965601847,03/30/2019,2019,3,40.61518,-73.83197
B77815097769,04/03/2019,2019,4,42.97665,-76.55944
B87865508978,10/30/2019,2019,10,44.88434,-73.414
B77815097769,11/07/2019,2019,11,44.89051,-73.41739
B47865568478,11/17/2019,2019,11,42.81961,-76.79273
B77815095529,12/21/2019,2019,12,40.61483,-73.8418
B57815730277,02/28/2020,2020,2,41.33191,-74.49343
B07815730073,03/02/2020,2020,3,42.8283,-77.01722
B67965240904,03/04/2020,2020,3,42.06124,-74.26943
B77815701367,03/05/2020,2020,3,42.84486,-76.6989
B87855708890,03/05/2020,2020,3,43.01007,-76.70328
B77965908886,03/05/2020,2020,3,42.84486,-76.6989
B87815730657,03/05/2020,2020,3,42.84453,-77.06937
B47865574627,03/11/2020,2020,3,43.00809,-76.75051
B77855715681,03/14/2020,2020,3,42.876220000000004,-76.57411
B67855767416,03/14/2020,2020,3,42.87197,-76.58803
B67965240904,03/16/2020,2020,3,44.90424,-73.43597
B87815714737,10/31/2020,2020,10,44.95365,-73.3618
B47855494769,11/07/2020,2020,11,44.94988,-73.37489
B57855768837,11/07/2020,2020,11,44.94988,-73.37489
B77965245925,11/11/2020,2020,11,44.92345,-73.38724
B47855494769,11/14/2020,2020,11,44.94605,-73.38107
B57815712357,11/14/2020,2020,11,44.83584,-74.28596
B77965395609,12/09/2020,2020,12,44.85102,-73.42262
B77855715681,12/14/2020,2020,12,44.82097,-73.40032
B57855767385,12/14/2020,2020,12,44.82097,-73.40032
B78165006791,12/14/2020,2020,12,44.83877,-73.40931
B97965912605,12/19/2020,2020,12,40.61851,-73.83026
B17815701101,12/19/2020,2020,12,40.61851,-73.83026
B77815095529,01/01/2021,2021,1,40.61483,-73.8418
B77815095529,01/15/2021,2021,1,40.61483,-73.8418
B17815701101,02/10/2021,2021,2,40.59843,-73.82316
B97965912605,02/10/2021,2021,2,40.59843,-73.82316
B07815700865,03/02/2021,2021,3,42.74093,-76.58857
B77965601847,03/09/2021,2021,3,40.61604,-73.83395
B97965912605,03/12/2021,2021,3,40.61483,-73.8418
B77815022722,03/12/2021,2021,3,43.11396,-75.87181
B17965911501,03/15/2021,2021,3,42.99257,-76.90811
B17815730181,03/19/2021,2021,3,43.14676,-77.3558
B57855715718,03/20/2021,2021,3,42.89594,-76.74996
B58025555555,03/21/2021,2021,3,42.98176,-76.60051
B67865566425,03/21/2021,2021,3,42.89229,-76.74831
B77965632002,03/21/2021,2021,3,42.88165,-76.79662
